X_UTM_m,Y_UTM_m,Top_Reservoir_TVDSS_m,Gross_Thickness_m,Porosity_frac,Permeability_mD,Distance_to_Fault_m,SweetSpot_Index
503072.1,789374.2,2508.4,65.7,0.16,67.3,6799.4,0.285
503072.1,789724.2,2506.6,60.9,0.149,65.3,6797.4,0.263
503072.1,790074.2,2505.1,55.1,0.151,64.2,6795.4,0.24
503072.1,790424.2,2503.7,67.6,0.157,70.8,6793.4,0.215
503072.1,790774.2,2502.5,64.8,0.146,48.1,6791.4,0.191
503072.1,791124.2,2501.5,58.4,0.143,37.6,6789.4,0.167
503072.1,791474.2,2500.6,59.5,0.129,36.7,6694.4,0.143
503072.1,791824.2,2499.8,50.3,0.149,33.5,6588.9,0.122
503072.1,792174.2,2499.2,60.0,0.14,34.6,6500.5,0.102
503072.1,792524.2,2498.5,65.1,0.144,26.5,6430.0,0.084
503072.1,792874.2,2498.0,51.1,0.122,22.0,6377.9,0.068
503072.1,793224.2,2497.4,38.8,0.124,13.7,6344.8,0.055
503072.1,793574.2,2496.9,44.6,0.135,14.7,6330.8,0.043
503422.1,772924.2,2894.7,38.1,0.108,7.3,2282.4,0.0
503422.1,773274.2,2884.7,51.3,0.11,8.7,2379.3,0.0
503422.1,773624.2,2874.5,61.1,0.124,8.0,2476.3,0.001
503422.1,773974.2,2864.1,39.1,0.122,10.8,2573.3,0.001
503422.1,774324.2,2853.4,47.5,0.12,6.9,2670.3,0.002
503422.1,774674.2,2842.7,50.2,0.128,7.9,2767.3,0.004
503422.1,775024.2,2831.8,49.3,0.099,13.0,2864.2,0.006
503422.1,775374.2,2820.7,38.8,0.128,9.4,2961.2,0.009
503422.1,775724.2,2809.6,52.5,0.122,10.9,3058.2,0.014
503422.1,776074.2,2798.3,41.3,0.122,12.9,3155.2,0.02
503422.1,776424.2,2787.1,55.4,0.13,14.8,3252.1,0.028
503422.1,776774.2,2775.8,44.6,0.124,10.7,3349.1,0.038
503422.1,777124.2,2764.5,52.0,0.129,16.1,3446.1,0.051
503422.1,777474.2,2753.2,69.1,0.097,18.0,3543.1,0.064
503422.1,777824.2,2741.9,55.5,0.119,34.7,3640.1,0.079
503422.1,778174.2,2730.8,56.1,0.114,26.4,3737.0,0.095
503422.1,778524.2,2719.7,65.3,0.126,19.9,3834.0,0.109
503422.1,778874.2,2708.7,48.9,0.147,41.1,3931.0,0.122
503422.1,779224.2,2697.9,63.4,0.132,28.9,4028.0,0.131
503422.1,779574.2,2687.2,56.5,0.144,42.7,4124.9,0.138
503422.1,779924.2,2676.8,44.9,0.126,34.0,4221.9,0.14
503422.1,780274.2,2666.5,59.8,0.13,47.1,4318.9,0.14
503422.1,780624.2,2656.4,60.9,0.129,34.8,4415.9,0.136
503422.1,780974.2,2646.6,53.2,0.139,31.3,4512.9,0.131
503422.1,781324.2,2637.1,45.9,0.146,35.2,4609.8,0.126
503422.1,781674.2,2627.8,45.1,0.136,35.7,4706.8,0.121
503422.1,782024.2,2618.8,45.3,0.128,44.9,4803.8,0.119
503422.1,782374.2,2610.1,58.1,0.122,30.8,4900.8,0.12
503422.1,782724.2,2601.7,53.8,0.128,43.2,4997.7,0.124
503422.1,783074.2,2593.7,49.2,0.125,33.1,5094.7,0.133
503422.1,783424.2,2586.0,48.8,0.118,25.9,5191.7,0.146
503422.1,783774.2,2578.6,66.5,0.132,70.7,5288.7,0.162
503422.1,784124.2,2571.6,58.6,0.176,49.6,5385.6,0.182
503422.1,784474.2,2565.0,60.2,0.138,54.7,5482.6,0.203
503422.1,784824.2,2558.7,58.4,0.138,50.8,5579.6,0.226
503422.1,785174.2,2552.8,73.9,0.136,52.8,5676.6,0.25
503422.1,785524.2,2547.2,69.5,0.169,60.2,5773.6,0.273
503422.1,785874.2,2542.0,56.3,0.145,88.4,5870.5,0.294
503422.1,786224.2,2537.2,60.6,0.169,60.7,5967.5,0.313
503422.1,786574.2,2532.7,62.3,0.152,46.1,6064.5,0.328
503422.1,786924.2,2528.5,62.8,0.143,82.9,6161.5,0.339
503422.1,787274.2,2524.7,69.2,0.156,81.5,6258.4,0.346
503422.1,787624.2,2521.2,60.0,0.147,68.5,6355.4,0.348
503422.1,787974.2,2518.1,69.7,0.16,95.2,6452.4,0.345
503422.1,788324.2,2515.2,64.0,0.155,63.1,6549.4,0.338
503422.1,788674.2,2512.7,66.7,0.157,57.5,6646.4,0.326
503422.1,789024.2,2510.4,63.7,0.147,69.3,6743.3,0.31
503422.1,789374.2,2508.3,63.0,0.145,54.1,6840.3,0.29
503422.1,789724.2,2506.5,71.0,0.149,79.1,6937.3,0.268
503422.1,790074.2,2505.0,58.9,0.134,53.7,7034.3,0.245
503422.1,790424.2,2503.6,62.5,0.148,59.4,7131.2,0.22
503422.1,790774.2,2502.4,65.8,0.136,65.2,7141.4,0.195
503422.1,791124.2,2501.4,53.6,0.139,39.7,7139.4,0.17
503422.1,791474.2,2500.5,58.5,0.144,26.5,7026.3,0.146
503422.1,791824.2,2499.7,50.6,0.127,35.1,6925.8,0.124
503422.1,792174.2,2499.1,56.9,0.139,29.3,6841.8,0.104
503422.1,792524.2,2498.5,32.6,0.13,20.9,6774.9,0.086
503422.1,792874.2,2497.9,54.4,0.123,25.5,6725.5,0.07
503422.1,793224.2,2497.4,43.2,0.133,24.5,6694.0,0.056
503422.1,793574.2,2496.8,47.7,0.132,19.8,6680.8,0.044
503422.1,793924.2,2496.2,51.9,0.141,14.1,6685.9,0.035
503772.1,772924.2,2894.7,45.8,0.118,8.8,1946.1,0.0
503772.1,773274.2,2884.7,42.2,0.113,7.4,2043.1,0.0
503772.1,773624.2,2874.5,42.8,0.107,9.0,2140.0,0.001
503772.1,773974.2,2864.1,49.2,0.116,9.5,2237.0,0.001
503772.1,774324.2,2853.5,50.1,0.116,9.5,2334.0,0.002
503772.1,774674.2,2842.7,47.5,0.112,7.4,2431.0,0.003
503772.1,775024.2,2831.8,49.8,0.118,4.8,2527.9,0.005
503772.1,775374.2,2820.7,45.2,0.103,7.2,2624.9,0.008
503772.1,775724.2,2809.6,62.3,0.097,6.4,2721.9,0.013
503772.1,776074.2,2798.4,41.7,0.095,10.6,2818.9,0.019
503772.1,776424.2,2787.1,55.3,0.127,16.1,2915.8,0.028
503772.1,776774.2,2775.8,38.7,0.11,11.4,3012.8,0.038
503772.1,777124.2,2764.5,48.8,0.119,18.0,3109.8,0.051
503772.1,777474.2,2753.2,43.7,0.127,16.1,3206.8,0.066
503772.1,777824.2,2742.0,53.0,0.147,32.6,3303.8,0.082
503772.1,778174.2,2730.8,54.3,0.141,34.8,3400.7,0.099
503772.1,778524.2,2719.7,53.8,0.141,34.0,3497.7,0.115
503772.1,778874.2,2708.8,57.6,0.131,27.1,3594.7,0.13
503772.1,779224.2,2697.9,61.2,0.141,29.4,3691.7,0.142
503772.1,779574.2,2687.3,47.8,0.141,36.0,3788.6,0.15
503772.1,779924.2,2676.8,62.9,0.138,36.5,3885.6,0.155
503772.1,780274.2,2666.5,50.3,0.142,34.1,3982.6,0.155
503772.1,780624.2,2656.5,53.7,0.149,39.0,4079.6,0.152
503772.1,780974.2,2646.6,56.5,0.139,28.8,4176.6,0.147
503772.1,781324.2,2637.1,59.1,0.131,37.9,4273.5,0.141
503772.1,781674.2,2627.8,56.6,0.136,39.6,4370.5,0.135
503772.1,782024.2,2618.8,48.0,0.155,31.1,4467.5,0.131
503772.1,782374.2,2610.1,60.3,0.145,39.5,4564.5,0.13
503772.1,782724.2,2601.8,52.6,0.132,37.7,4661.4,0.133
503772.1,783074.2,2593.7,57.2,0.116,35.9,4758.4,0.14
503772.1,783424.2,2586.0,60.4,0.137,48.2,4855.4,0.151
503772.1,783774.2,2578.7,63.4,0.131,62.9,4952.4,0.166
503772.1,784124.2,2571.7,49.0,0.13,41.3,5049.4,0.185
503772.1,784474.2,2565.0,56.0,0.137,46.8,5146.3,0.206
503772.1,784824.2,2558.7,61.6,0.15,59.7,5243.3,0.228
503772.1,785174.2,2552.8,56.9,0.15,60.7,5340.3,0.252
503772.1,785524.2,2547.2,61.1,0.145,70.6,5437.3,0.274
503772.1,785874.2,2542.0,59.6,0.158,57.3,5534.2,0.295
503772.1,786224.2,2537.2,66.5,0.144,64.5,5631.2,0.314
503772.1,786574.2,2532.7,60.6,0.149,49.7,5728.2,0.329
503772.1,786924.2,2528.6,62.7,0.171,153.6,5825.2,0.341
503772.1,787274.2,2524.8,67.2,0.15,94.2,5922.1,0.348
503772.1,787624.2,2521.3,71.1,0.18,77.5,6019.1,0.35
503772.1,787974.2,2518.1,71.5,0.149,81.4,6116.1,0.347
503772.1,788324.2,2515.3,66.6,0.178,82.8,6213.1,0.339
503772.1,788674.2,2512.7,59.4,0.162,63.6,6310.1,0.327
503772.1,789024.2,2510.4,57.8,0.142,65.6,6407.0,0.311
503772.1,789374.2,2508.4,70.3,0.149,102.5,6504.0,0.292
503772.1,789724.2,2506.6,51.3,0.146,77.4,6601.0,0.27
503772.1,790074.2,2505.0,58.2,0.152,51.9,6698.0,0.246
503772.1,790424.2,2503.6,55.9,0.131,42.9,6794.9,0.221
503772.1,790774.2,2502.5,43.2,0.153,31.3,6891.9,0.195
503772.1,791124.2,2501.4,67.3,0.155,29.0,6983.3,0.171
503772.1,791474.2,2500.5,59.9,0.138,39.1,7056.9,0.147
503772.1,791824.2,2499.8,59.1,0.14,31.4,7130.5,0.125
503772.1,792174.2,2499.1,50.2,0.147,67.6,7184.0,0.104
503772.1,792524.2,2498.5,55.9,0.133,21.8,7120.2,0.086
503772.1,792874.2,2497.9,55.7,0.122,26.8,7073.2,0.07
503772.1,793224.2,2497.4,47.2,0.132,19.4,7043.3,0.056
503772.1,793574.2,2496.8,57.3,0.124,17.1,7030.8,0.044
503772.1,793924.2,2496.3,49.4,0.119,14.3,7035.6,0.035
504122.1,772574.2,2904.6,59.5,0.099,6.1,1512.8,0.0
504122.1,772924.2,2894.8,36.8,0.109,8.9,1609.8,0.0
504122.1,773274.2,2884.9,43.5,0.123,11.9,1706.8,0.0
504122.1,773624.2,2874.7,42.8,0.121,5.8,1803.7,0.001
504122.1,773974.2,2864.2,33.6,0.111,3.8,1900.7,0.001
504122.1,774324.2,2853.6,47.1,0.12,5.6,1997.7,0.002
504122.1,774674.2,2842.9,38.6,0.118,6.6,2094.7,0.003
504122.1,775024.2,2831.9,51.4,0.112,10.3,2191.6,0.005
504122.1,775374.2,2820.9,50.7,0.106,5.5,2288.6,0.008
504122.1,775724.2,2809.7,54.3,0.091,7.0,2385.6,0.012
504122.1,776074.2,2798.5,52.2,0.117,10.4,2482.6,0.019
504122.1,776424.2,2787.3,37.2,0.103,15.8,2579.6,0.027
504122.1,776774.2,2776.0,50.4,0.127,20.1,2676.5,0.038
504122.1,777124.2,2764.6,47.6,0.112,16.6,2773.5,0.051
504122.1,777474.2,2753.4,60.0,0.125,22.6,2870.5,0.066
504122.1,777824.2,2742.1,49.5,0.139,16.7,2967.5,0.084
504122.1,778174.2,2731.0,59.1,0.122,24.6,3064.4,0.102
504122.1,778524.2,2719.9,55.5,0.143,42.7,3161.4,0.12
504122.1,778874.2,2708.9,60.9,0.122,23.5,3258.4,0.137
504122.1,779224.2,2698.1,55.7,0.146,41.6,3355.4,0.152
504122.1,779574.2,2687.4,60.5,0.128,51.5,3452.3,0.163
504122.1,779924.2,2676.9,53.0,0.141,44.8,3549.3,0.169
504122.1,780274.2,2666.7,61.8,0.149,49.6,3646.3,0.171
504122.1,780624.2,2656.6,62.4,0.13,48.9,3743.3,0.169
504122.1,780974.2,2646.8,47.4,0.147,29.9,3840.3,0.164
504122.1,781324.2,2637.2,56.8,0.137,50.0,3937.2,0.157
504122.1,781674.2,2628.0,47.6,0.147,28.5,4034.2,0.15
504122.1,782024.2,2619.0,50.6,0.13,29.8,4131.2,0.144
504122.1,782374.2,2610.3,55.9,0.13,31.3,4228.2,0.141
504122.1,782724.2,2601.9,55.3,0.109,55.4,4325.1,0.141
504122.1,783074.2,2593.9,52.9,0.12,29.4,4422.1,0.146
504122.1,783424.2,2586.2,48.8,0.155,29.8,4519.1,0.155
504122.1,783774.2,2578.8,53.4,0.133,41.1,4616.1,0.169
504122.1,784124.2,2571.8,58.6,0.139,43.0,4713.1,0.186
504122.1,784474.2,2565.2,66.6,0.138,68.2,4810.0,0.206
504122.1,784824.2,2558.9,43.3,0.136,73.3,4907.0,0.227
504122.1,785174.2,2553.0,54.0,0.149,38.5,5004.0,0.25
504122.1,785524.2,2547.4,70.1,0.163,100.6,5101.0,0.272
504122.1,785874.2,2542.2,66.0,0.155,67.8,5197.9,0.292
504122.1,786224.2,2537.4,66.6,0.156,56.9,5294.9,0.311
504122.1,786574.2,2532.9,66.2,0.14,65.7,5391.9,0.326
504122.1,786924.2,2528.7,62.9,0.149,99.1,5488.9,0.337
504122.1,787274.2,2524.9,66.6,0.168,75.4,5585.8,0.344
504122.1,787624.2,2521.4,73.2,0.155,100.4,5682.8,0.346
504122.1,787974.2,2518.3,75.9,0.172,112.2,5779.8,0.343
504122.1,788324.2,2515.4,81.4,0.167,89.1,5876.8,0.336
504122.1,788674.2,2512.8,64.5,0.162,87.3,5973.8,0.324
504122.1,789024.2,2510.5,60.5,0.19,68.9,6070.7,0.308
504122.1,789374.2,2508.5,62.7,0.158,66.7,6167.7,0.288
504122.1,789724.2,2506.7,58.1,0.16,70.3,6264.7,0.267
504122.1,790074.2,2505.1,70.7,0.153,70.0,6361.7,0.243
504122.1,790424.2,2503.8,64.6,0.141,48.4,6458.6,0.218
504122.1,790774.2,2502.6,53.4,0.134,26.5,6555.6,0.193
504122.1,791124.2,2501.6,52.7,0.14,30.8,6641.1,0.169
504122.1,791474.2,2500.7,51.2,0.127,63.5,6714.7,0.145
504122.1,791824.2,2499.9,59.0,0.14,30.3,6788.4,0.123
504122.1,792174.2,2499.3,55.3,0.123,38.4,6862.0,0.103
504122.1,792524.2,2498.6,59.9,0.115,22.9,6935.6,0.085
504122.1,792874.2,2498.1,57.4,0.129,22.7,7009.3,0.069
504122.1,793224.2,2497.5,50.5,0.142,15.5,7082.9,0.056
504122.1,793574.2,2497.0,54.3,0.131,11.2,7156.5,0.044
504122.1,793924.2,2496.4,48.6,0.136,16.5,7230.2,0.034
504472.1,772574.2,2904.8,51.9,0.115,6.6,1176.5,0.0
504472.1,772924.2,2895.1,47.0,0.108,8.9,1273.5,0.0
504472.1,773274.2,2885.1,41.8,0.113,7.4,1370.5,0.0
504472.1,773624.2,2874.9,42.8,0.109,8.2,1467.4,0.0
504472.1,773974.2,2864.5,46.5,0.096,5.1,1564.4,0.001
504472.1,774324.2,2853.9,39.4,0.12,9.5,1661.4,0.002
504472.1,774674.2,2843.1,45.5,0.138,8.6,1758.4,0.003
504472.1,775024.2,2832.2,38.6,0.099,5.5,1855.3,0.005
504472.1,775374.2,2821.2,38.3,0.113,14.7,1952.3,0.007
504472.1,775724.2,2810.0,46.9,0.108,9.0,2049.3,0.012
504472.1,776074.2,2798.8,54.4,0.121,13.7,2146.3,0.018
504472.1,776424.2,2787.5,41.3,0.113,14.2,2243.3,0.026
504472.1,776774.2,2776.2,58.3,0.111,11.6,2340.2,0.037
504472.1,777124.2,2764.9,49.4,0.118,20.0,2437.2,0.05
504472.1,777474.2,2753.6,41.6,0.122,15.5,2534.2,0.066
504472.1,777824.2,2742.4,47.1,0.127,16.2,2631.2,0.085
504472.1,778174.2,2731.2,48.7,0.129,33.8,2728.1,0.105
504472.1,778524.2,2720.1,55.8,0.113,53.5,2825.1,0.125
504472.1,778874.2,2709.2,57.0,0.133,28.0,2922.1,0.145
504472.1,779224.2,2698.3,56.8,0.15,40.4,3019.1,0.162
504472.1,779574.2,2687.7,53.3,0.125,47.2,3116.1,0.175
504472.1,779924.2,2677.2,52.7,0.147,42.5,3213.0,0.184
504472.1,780274.2,2666.9,56.7,0.14,52.8,3310.0,0.188
504472.1,780624.2,2656.9,66.9,0.155,65.1,3407.0,0.187
504472.1,780974.2,2647.1,52.5,0.121,57.2,3504.0,0.182
504472.1,781324.2,2637.5,63.6,0.128,53.1,3600.9,0.175
504472.1,781674.2,2628.2,59.9,0.146,41.4,3697.9,0.166
504472.1,782024.2,2619.2,52.4,0.148,42.5,3794.9,0.158
504472.1,782374.2,2610.5,51.7,0.141,55.6,3891.9,0.153
504472.1,782724.2,2602.2,59.5,0.147,49.1,3988.8,0.15
504472.1,783074.2,2594.1,62.4,0.146,44.1,4085.8,0.152
504472.1,783424.2,2586.4,57.8,0.142,24.3,4182.8,0.159
504472.1,783774.2,2579.1,53.9,0.124,61.0,4279.8,0.17
504472.1,784124.2,2572.1,64.1,0.144,57.5,4376.8,0.185
504472.1,784474.2,2565.4,66.7,0.139,44.7,4473.7,0.203
504472.1,784824.2,2559.1,56.6,0.139,55.5,4570.7,0.223
504472.1,785174.2,2553.2,62.0,0.14,74.5,4667.7,0.244
504472.1,785524.2,2547.7,53.8,0.145,78.0,4764.7,0.265
504472.1,785874.2,2542.5,60.3,0.161,54.7,4861.6,0.285
504472.1,786224.2,2537.6,58.3,0.143,75.5,4958.6,0.303
504472.1,786574.2,2533.1,65.9,0.154,70.8,5055.6,0.318
504472.1,786924.2,2529.0,78.8,0.157,104.4,5152.6,0.328
504472.1,787274.2,2525.2,78.4,0.141,78.7,5249.6,0.335
504472.1,787624.2,2521.7,61.7,0.156,93.8,5346.5,0.337
504472.1,787974.2,2518.5,67.6,0.151,161.2,5443.5,0.334
504472.1,788324.2,2515.7,52.3,0.162,42.7,5540.5,0.327
504472.1,788674.2,2513.1,70.9,0.152,79.1,5637.5,0.315
504472.1,789024.2,2510.8,61.5,0.181,78.0,5734.4,0.3
504472.1,789374.2,2508.8,62.7,0.15,74.4,5831.4,0.281
504472.1,789724.2,2507.0,62.1,0.148,45.3,5928.4,0.26
504472.1,790074.2,2505.4,60.5,0.161,46.6,6025.4,0.237
504472.1,790424.2,2504.0,62.1,0.145,51.0,6122.3,0.213
504472.1,790774.2,2502.9,56.8,0.143,67.9,6219.3,0.188
504472.1,791124.2,2501.8,59.3,0.145,33.7,6298.9,0.164
504472.1,791474.2,2501.0,61.7,0.134,28.5,6372.6,0.142
504472.1,791824.2,2500.2,48.3,0.126,26.2,6446.2,0.12
504472.1,792174.2,2499.5,49.1,0.124,22.6,6519.8,0.101
504472.1,792524.2,2498.9,47.6,0.124,21.0,6593.5,0.083
504472.1,792874.2,2498.3,47.4,0.131,23.6,6667.1,0.068
504472.1,793224.2,2497.8,59.5,0.138,25.0,6740.7,0.054
504472.1,793574.2,2497.3,55.0,0.121,14.3,6814.4,0.043
504472.1,793924.2,2496.7,40.6,0.122,18.9,6888.0,0.033
504472.1,794274.2,2496.1,45.0,0.129,11.1,6961.6,0.026
504822.1,772574.2,2905.2,41.7,0.094,3.7,840.2,0.0
504822.1,772924.2,2895.5,35.7,0.121,6.7,937.2,0.0
504822.1,773274.2,2885.5,48.5,0.129,9.4,1034.2,0.0
504822.1,773624.2,2875.3,36.8,0.107,7.6,1131.1,0.0
504822.1,773974.2,2864.9,43.1,0.107,7.8,1228.1,0.001
504822.1,774324.2,2854.3,49.7,0.109,7.0,1325.1,0.001
504822.1,774674.2,2843.5,37.5,0.107,5.1,1422.1,0.002
504822.1,775024.2,2832.6,46.8,0.101,9.9,1519.0,0.004
504822.1,775374.2,2821.5,54.2,0.11,8.6,1616.0,0.007
504822.1,775724.2,2810.4,26.4,0.126,12.0,1713.0,0.011
504822.1,776074.2,2799.2,50.2,0.1,14.0,1810.0,0.017
504822.1,776424.2,2787.9,43.5,0.104,17.9,1907.0,0.025
504822.1,776774.2,2776.6,32.5,0.108,19.6,2003.9,0.036
504822.1,777124.2,2765.3,56.4,0.127,16.8,2100.9,0.049
504822.1,777474.2,2754.0,49.7,0.123,20.0,2197.9,0.066
504822.1,777824.2,2742.7,54.2,0.119,16.0,2294.9,0.085
504822.1,778174.2,2731.6,55.4,0.123,38.5,2391.8,0.107
504822.1,778524.2,2720.5,52.8,0.139,42.7,2488.8,0.129
504822.1,778874.2,2709.5,50.8,0.147,36.4,2585.8,0.151
504822.1,779224.2,2698.7,58.8,0.14,73.8,2682.8,0.171
504822.1,779574.2,2688.0,62.4,0.131,33.7,2779.8,0.187
504822.1,779924.2,2677.6,55.6,0.15,47.5,2876.7,0.198
504822.1,780274.2,2667.3,51.8,0.132,37.1,2973.7,0.204
504822.1,780624.2,2657.2,59.8,0.132,38.0,3070.7,0.205
504822.1,780974.2,2647.4,51.5,0.131,59.7,3167.7,0.201
504822.1,781324.2,2637.9,67.4,0.14,65.3,3264.6,0.193
504822.1,781674.2,2628.6,68.1,0.146,39.4,3361.6,0.183
504822.1,782024.2,2619.6,61.4,0.164,34.4,3458.6,0.173
504822.1,782374.2,2610.9,58.8,0.144,42.3,3555.6,0.165
504822.1,782724.2,2602.5,56.6,0.137,49.1,3652.6,0.16
504822.1,783074.2,2594.5,58.6,0.141,48.9,3749.5,0.159
504822.1,783424.2,2586.8,61.2,0.136,46.5,3846.5,0.162
504822.1,783774.2,2579.4,61.2,0.18,36.6,3943.5,0.17
504822.1,784124.2,2572.4,49.0,0.149,40.9,4040.5,0.183
504822.1,784474.2,2565.8,58.4,0.142,36.7,4137.4,0.198
504822.1,784824.2,2559.5,61.9,0.128,36.3,4234.4,0.216
504822.1,785174.2,2553.6,62.0,0.127,77.2,4331.4,0.236
504822.1,785524.2,2548.0,57.1,0.135,47.5,4428.4,0.255
504822.1,785874.2,2542.8,57.5,0.15,68.7,4525.3,0.274
504822.1,786224.2,2538.0,65.0,0.165,67.3,4622.3,0.291
504822.1,786574.2,2533.5,63.7,0.172,75.3,4719.3,0.305
504822.1,786924.2,2529.3,58.1,0.174,79.6,4816.3,0.315
504822.1,787274.2,2525.5,63.6,0.178,73.2,4913.3,0.321
504822.1,787624.2,2522.0,73.5,0.157,81.8,5010.2,0.323
504822.1,787974.2,2518.9,65.5,0.174,79.6,5107.2,0.32
504822.1,788324.2,2516.0,61.2,0.16,76.6,5204.2,0.313
504822.1,788674.2,2513.5,72.2,0.167,84.8,5301.2,0.302
504822.1,789024.2,2511.2,61.2,0.156,37.6,5398.1,0.287
504822.1,789374.2,2509.1,53.8,0.145,72.8,5495.1,0.269
504822.1,789724.2,2507.3,57.4,0.152,35.1,5592.1,0.249
504822.1,790074.2,2505.8,46.8,0.145,48.3,5689.1,0.227
504822.1,790424.2,2504.4,57.8,0.145,50.0,5786.1,0.204
504822.1,790774.2,2503.2,48.6,0.136,40.6,5883.0,0.18
504822.1,791124.2,2502.2,48.2,0.131,45.6,5956.8,0.158
504822.1,791474.2,2501.3,50.0,0.145,50.8,6030.4,0.136
504822.1,791824.2,2500.6,50.7,0.137,26.8,6104.0,0.115
504822.1,792174.2,2499.9,48.8,0.133,22.9,6177.7,0.096
504822.1,792524.2,2499.3,50.2,0.125,29.0,6251.3,0.08
504822.1,792874.2,2498.7,57.6,0.123,21.1,6324.9,0.065
504822.1,793224.2,2498.2,51.2,0.126,20.5,6398.6,0.052
504822.1,793574.2,2497.6,54.5,0.132,21.7,6472.2,0.041
504822.1,793924.2,2497.1,44.2,0.131,24.4,6545.8,0.032
504822.1,794274.2,2496.4,47.7,0.133,9.2,6619.5,0.025
505172.1,772224.2,2915.1,46.6,0.106,7.2,406.9,0.0
505172.1,772574.2,2905.7,40.1,0.11,10.6,503.9,0.0
505172.1,772924.2,2895.9,42.8,0.096,4.7,600.9,0.0
505172.1,773274.2,2885.9,43.7,0.115,8.5,697.9,0.0
505172.1,773624.2,2875.7,39.3,0.12,5.1,794.8,0.0
505172.1,773974.2,2865.3,47.5,0.101,4.7,891.8,0.001
505172.1,774324.2,2854.7,48.4,0.11,6.5,988.8,0.001
505172.1,774674.2,2843.9,43.3,0.111,7.1,1085.8,0.002
505172.1,775024.2,2833.0,44.4,0.102,8.2,1182.8,0.004
505172.1,775374.2,2822.0,56.5,0.096,11.1,1279.7,0.006
505172.1,775724.2,2810.8,38.9,0.092,9.6,1376.7,0.01
505172.1,776074.2,2799.6,48.9,0.112,9.9,1473.7,0.016
505172.1,776424.2,2788.3,50.7,0.128,12.6,1570.7,0.024
505172.1,776774.2,2777.0,41.9,0.127,20.6,1667.6,0.034
505172.1,777124.2,2765.7,55.0,0.118,18.9,1764.6,0.048
505172.1,777474.2,2754.5,48.2,0.13,23.5,1861.6,0.065
505172.1,777824.2,2743.2,53.2,0.131,18.9,1958.6,0.085
505172.1,778174.2,2732.0,48.5,0.122,29.2,2055.5,0.108
505172.1,778524.2,2721.0,56.4,0.139,36.7,2152.5,0.132
505172.1,778874.2,2710.0,65.6,0.119,25.0,2249.5,0.156
505172.1,779224.2,2699.2,50.2,0.131,51.4,2346.5,0.179
505172.1,779574.2,2688.5,56.2,0.143,57.2,2443.5,0.198
505172.1,779924.2,2678.0,53.8,0.162,39.8,2540.4,0.212
505172.1,780274.2,2667.8,62.7,0.145,52.8,2637.4,0.221
505172.1,780624.2,2657.7,56.8,0.132,51.0,2734.4,0.223
505172.1,780974.2,2647.9,60.7,0.145,69.8,2831.4,0.22
505172.1,781324.2,2638.3,56.1,0.137,61.2,2928.3,0.212
505172.1,781674.2,2629.0,55.9,0.157,37.4,3025.3,0.202
505172.1,782024.2,2620.1,53.1,0.146,40.6,3122.3,0.19
505172.1,782374.2,2611.4,59.2,0.149,34.7,3219.3,0.179
505172.1,782724.2,2603.0,52.7,0.139,54.4,3316.3,0.17
505172.1,783074.2,2595.0,57.8,0.14,50.6,3413.2,0.165
505172.1,783424.2,2587.3,38.6,0.122,40.1,3510.2,0.165
505172.1,783774.2,2579.9,54.8,0.14,33.4,3607.2,0.17
505172.1,784124.2,2572.9,48.5,0.146,52.8,3704.2,0.179
505172.1,784474.2,2566.3,60.3,0.136,51.9,3801.1,0.192
505172.1,784824.2,2560.0,66.0,0.152,54.4,3898.1,0.207
505172.1,785174.2,2554.0,68.6,0.169,33.8,3995.1,0.225
505172.1,785524.2,2548.5,59.6,0.169,72.5,4092.1,0.242
505172.1,785874.2,2543.3,64.6,0.144,82.7,4189.1,0.259
505172.1,786224.2,2538.4,64.2,0.139,64.7,4286.0,0.275
505172.1,786574.2,2533.9,55.8,0.16,71.2,4383.0,0.288
505172.1,786924.2,2529.8,58.6,0.149,76.5,4480.0,0.297
505172.1,787274.2,2526.0,56.2,0.152,62.2,4577.0,0.303
505172.1,787624.2,2522.5,57.4,0.166,73.4,4673.9,0.305
505172.1,787974.2,2519.4,65.7,0.157,63.5,4770.9,0.302
505172.1,788324.2,2516.5,69.6,0.145,57.1,4867.9,0.296
505172.1,788674.2,2513.9,63.2,0.159,73.7,4964.9,0.285
505172.1,789024.2,2511.6,66.6,0.168,66.2,5061.8,0.271
505172.1,789374.2,2509.6,50.4,0.156,59.1,5158.8,0.254
505172.1,789724.2,2507.8,57.3,0.165,38.6,5255.8,0.235
505172.1,790074.2,2506.2,59.6,0.14,81.3,5352.8,0.214
505172.1,790424.2,2504.9,66.0,0.145,70.8,5449.8,0.192
505172.1,790774.2,2503.7,50.6,0.105,60.3,5541.0,0.17
505172.1,791124.2,2502.7,55.7,0.134,30.7,5614.6,0.149
505172.1,791474.2,2501.8,46.5,0.137,31.0,5688.2,0.128
505172.1,791824.2,2501.0,50.5,0.146,35.6,5761.9,0.109
505172.1,792174.2,2500.3,50.3,0.131,30.8,5835.5,0.091
505172.1,792524.2,2499.7,47.0,0.145,21.5,5909.1,0.075
505172.1,792874.2,2499.2,52.4,0.136,29.8,5982.8,0.061
505172.1,793224.2,2498.6,52.2,0.118,16.0,6056.4,0.049
505172.1,793574.2,2498.1,53.8,0.134,15.5,6130.0,0.039
505172.1,793924.2,2497.5,42.6,0.13,10.2,6203.7,0.03
