Well_ID,Well_Name,Zone_Order,Formation,Lithology_Class,Top_TVDSS_m,Base_TVDSS_m,Gross_Thickness_m,Net_to_Gross_frac,Porosity_frac,Permeability_mD,Water_Saturation_frac,Vshale_frac
KW-0714,Kimbala-0714,1,Shale_A,Shale,2834.2,2852.6,18.4,0.126,0.059,0.6,0.947,0.789
KW-0714,Kimbala-0714,2,Sand_A,ReservoirSand,2852.6,2870.7,18.0,0.578,0.118,16.1,0.611,0.15
KW-0714,Kimbala-0714,3,Shale_B,Shale,2870.7,2899.1,28.5,0.084,0.064,0.5,0.966,0.741
KW-0714,Kimbala-0714,4,Sand_B,ReservoirSand,2899.1,2929.1,30.0,0.622,0.151,4.2,0.706,0.382
KW-0714,Kimbala-0714,5,Shale_C,Shale,2929.1,2958.8,29.7,0.084,0.074,1.1,0.894,0.694
KW-0714,Kimbala-0714,6,Sand_C,ReservoirSand,2958.8,2996.4,37.6,0.589,0.117,6.6,0.705,0.38
KW-0714,Kimbala-0714,7,Shale_D,Shale,2996.4,3035.8,39.4,0.055,0.067,0.9,0.873,0.686
KW-0714,Kimbala-0714,8,Sand_D,ReservoirSand,3035.8,3077.8,42.0,0.633,0.102,3.5,0.533,0.227
KW-0715,Kimbala-0715,1,Shale_A,Shale,2419.2,2459.4,40.2,0.079,0.053,0.8,0.954,0.739
KW-0715,Kimbala-0715,2,Sand_A,ReservoirSand,2459.4,2495.6,36.2,0.386,0.134,72.3,0.812,0.254
KW-0715,Kimbala-0715,3,Shale_B,Shale,2495.6,2547.9,52.3,0.035,0.058,1.2,0.973,0.669
KW-0715,Kimbala-0715,4,Sand_B,ReservoirSand,2547.9,2602.5,54.7,0.475,0.137,78.0,0.819,0.21
KW-0715,Kimbala-0715,5,Shale_C,Shale,2602.5,2658.9,56.4,0.045,0.04,0.2,0.864,0.79
KW-0715,Kimbala-0715,6,Sand_C,ReservoirSand,2658.9,2724.4,65.5,0.541,0.172,35.3,0.923,0.242
KW-0715,Kimbala-0715,7,Shale_D,Shale,2724.4,2802.6,78.2,0.13,0.082,0.2,0.981,0.781
KW-0715,Kimbala-0715,8,Sand_D,ReservoirSand,2802.6,2888.5,85.9,0.399,0.146,45.2,0.871,0.304
KW-0716,Kimbala-0716,1,Shale_A,Shale,2405.5,2445.5,40.0,0.089,0.058,0.9,0.908,0.712
KW-0716,Kimbala-0716,2,Sand_A,ReservoirSand,2445.5,2478.6,33.2,0.582,0.129,95.3,0.566,0.222
KW-0716,Kimbala-0716,3,Shale_B,Shale,2478.6,2522.5,43.9,0.051,0.032,3.4,0.924,0.657
KW-0716,Kimbala-0716,4,Sand_B,ReservoirSand,2522.5,2580.7,58.2,0.405,0.102,55.6,0.627,0.273
KW-0716,Kimbala-0716,5,Shale_C,Shale,2580.7,2631.1,50.4,0.116,0.027,0.9,0.959,0.737
KW-0716,Kimbala-0716,6,Sand_C,ReservoirSand,2631.1,2688.7,57.6,0.631,0.175,45.4,0.585,0.174
KW-0716,Kimbala-0716,7,Shale_D,Shale,2688.7,2753.3,64.6,0.061,0.051,0.6,0.947,0.685
KW-0716,Kimbala-0716,8,Sand_D,ReservoirSand,2753.3,2836.3,82.9,0.453,0.124,107.5,0.618,0.199
KW-0717,Kimbala-0717,1,Shale_A,Shale,2398.7,2411.9,13.2,0.086,0.042,0.5,0.898,0.697
KW-0717,Kimbala-0717,2,Sand_A,ReservoirSand,2411.9,2423.2,11.3,0.353,0.093,5.5,0.645,0.153
KW-0717,Kimbala-0717,3,Shale_B,Shale,2423.2,2442.2,19.0,0.073,0.045,0.6,0.923,0.853
KW-0717,Kimbala-0717,4,Sand_B,ReservoirSand,2442.2,2461.4,19.2,0.441,0.116,9.7,0.59,0.33
KW-0717,Kimbala-0717,5,Shale_C,Shale,2461.4,2479.4,18.0,0.09,0.035,0.2,1.0,0.834
KW-0717,Kimbala-0717,6,Sand_C,ReservoirSand,2479.4,2501.1,21.8,0.535,0.108,5.1,0.655,0.255
KW-0717,Kimbala-0717,7,Shale_D,Shale,2501.1,2528.6,27.4,0.092,0.07,1.5,0.944,0.714
KW-0717,Kimbala-0717,8,Sand_D,ReservoirSand,2528.6,2563.2,34.6,0.432,0.107,6.5,0.797,0.246
KW-0718,Kimbala-0718,1,Shale_A,Shale,2468.9,2514.6,45.7,0.068,0.071,0.2,0.9,0.692
KW-0718,Kimbala-0718,2,Sand_A,ReservoirSand,2514.6,2550.9,36.3,0.403,0.154,13.4,0.716,0.206
KW-0718,Kimbala-0718,3,Shale_B,Shale,2550.9,2605.1,54.2,0.12,0.077,0.6,0.913,0.899
KW-0718,Kimbala-0718,4,Sand_B,ReservoirSand,2605.1,2674.2,69.1,0.493,0.106,14.9,0.647,0.081
KW-0718,Kimbala-0718,5,Shale_C,Shale,2674.2,2733.8,59.6,0.095,0.065,1.4,0.953,0.802
KW-0718,Kimbala-0718,6,Sand_C,ReservoirSand,2733.8,2807.5,73.7,0.503,0.108,12.4,0.632,0.286
KW-0718,Kimbala-0718,7,Shale_D,Shale,2807.5,2895.3,87.9,0.07,0.083,0.8,0.893,0.74
KW-0718,Kimbala-0718,8,Sand_D,ReservoirSand,2895.3,2994.3,98.9,0.514,0.144,16.1,0.629,0.309
KW-0719,Kimbala-0719,1,Shale_A,Shale,2584.6,2627.5,42.9,0.087,0.047,2.2,0.878,0.622
KW-0719,Kimbala-0719,2,Sand_A,ReservoirSand,2627.5,2659.7,32.2,0.358,0.139,112.9,0.751,0.056
KW-0719,Kimbala-0719,3,Shale_B,Shale,2659.7,2706.0,46.3,0.108,0.097,1.5,0.962,0.695
KW-0719,Kimbala-0719,4,Sand_B,ReservoirSand,2706.0,2753.6,47.7,0.465,0.153,152.7,0.594,0.163
KW-0719,Kimbala-0719,5,Shale_C,Shale,2753.6,2807.5,53.9,0.064,0.051,0.8,0.909,0.741
KW-0719,Kimbala-0719,6,Sand_C,ReservoirSand,2807.5,2874.7,67.2,0.451,0.164,45.4,0.448,0.323
KW-0719,Kimbala-0719,7,Shale_D,Shale,2874.7,2945.8,71.1,0.042,0.074,1.0,0.938,0.606
KW-0719,Kimbala-0719,8,Sand_D,ReservoirSand,2945.8,3038.3,92.5,0.456,0.172,236.3,0.533,0.272
KW-0720,Kimbala-0720,1,Shale_A,Shale,2407.3,2436.8,29.5,0.048,0.053,0.7,0.901,0.646
KW-0720,Kimbala-0720,2,Sand_A,ReservoirSand,2436.8,2461.8,24.9,0.335,0.146,29.1,0.58,0.225
KW-0720,Kimbala-0720,3,Shale_B,Shale,2461.8,2496.5,34.8,0.097,0.073,0.7,0.935,0.629
KW-0720,Kimbala-0720,4,Sand_B,ReservoirSand,2496.5,2542.6,46.1,0.481,0.161,47.1,0.502,0.231
KW-0720,Kimbala-0720,5,Shale_C,Shale,2542.6,2589.0,46.4,0.071,0.084,0.5,0.968,0.924
KW-0720,Kimbala-0720,6,Sand_C,ReservoirSand,2589.0,2652.9,63.9,0.36,0.144,19.3,0.448,0.315
KW-0720,Kimbala-0720,7,Shale_D,Shale,2652.9,2706.5,53.5,0.115,0.043,1.5,0.941,0.708
KW-0720,Kimbala-0720,8,Sand_D,ReservoirSand,2706.5,2780.6,74.1,0.417,0.174,14.7,0.531,0.167
KW-0721,Kimbala-0721,1,Shale_A,Shale,2408.2,2449.1,40.9,0.041,0.056,1.3,0.926,0.696
KW-0721,Kimbala-0721,2,Sand_A,ReservoirSand,2449.1,2482.7,33.6,0.527,0.106,3.5,0.554,0.237
KW-0721,Kimbala-0721,3,Shale_B,Shale,2482.7,2530.1,47.4,0.082,0.066,0.6,0.921,0.857
KW-0721,Kimbala-0721,4,Sand_B,ReservoirSand,2530.1,2586.4,56.3,0.615,0.113,7.8,0.548,0.108
KW-0721,Kimbala-0721,5,Shale_C,Shale,2586.4,2640.4,54.0,0.055,0.075,0.3,0.892,0.704
KW-0721,Kimbala-0721,6,Sand_C,ReservoirSand,2640.4,2711.7,71.3,0.526,0.112,7.3,0.418,0.165
KW-0721,Kimbala-0721,7,Shale_D,Shale,2711.7,2785.8,74.1,0.048,0.061,1.2,0.935,0.728
KW-0721,Kimbala-0721,8,Sand_D,ReservoirSand,2785.8,2869.1,83.3,0.389,0.125,7.3,0.611,0.277
KW-0722,Kimbala-0722,1,Shale_A,Shale,2434.7,2474.5,39.8,0.081,0.049,0.8,0.907,0.728
KW-0722,Kimbala-0722,2,Sand_A,ReservoirSand,2474.5,2512.7,38.2,0.281,0.099,41.9,0.465,0.19
KW-0722,Kimbala-0722,3,Shale_B,Shale,2512.7,2570.5,57.8,0.068,0.047,0.7,0.901,0.712
KW-0722,Kimbala-0722,4,Sand_B,ReservoirSand,2570.5,2634.8,64.3,0.342,0.101,128.0,0.394,0.183
KW-0722,Kimbala-0722,5,Shale_C,Shale,2634.8,2696.1,61.3,0.084,0.051,4.1,0.913,0.792
KW-0722,Kimbala-0722,6,Sand_C,ReservoirSand,2696.1,2786.3,90.2,0.344,0.099,170.8,0.499,0.233
KW-0722,Kimbala-0722,7,Shale_D,Shale,2786.3,2865.7,79.4,0.094,0.055,1.2,0.955,0.569
KW-0722,Kimbala-0722,8,Sand_D,ReservoirSand,2865.7,2953.5,87.8,0.399,0.09,83.8,0.479,0.161
KW-0723,Kimbala-0723,1,Shale_A,Shale,2421.5,2449.7,28.2,0.095,0.062,1.4,0.842,0.77
KW-0723,Kimbala-0723,2,Sand_A,ReservoirSand,2449.7,2473.3,23.7,0.563,0.131,9.4,0.616,0.337
KW-0723,Kimbala-0723,3,Shale_B,Shale,2473.3,2513.0,39.7,0.151,0.073,0.5,0.883,0.741
KW-0723,Kimbala-0723,4,Sand_B,ReservoirSand,2513.0,2556.8,43.7,0.593,0.159,15.5,0.577,0.077
KW-0723,Kimbala-0723,5,Shale_C,Shale,2556.8,2600.3,43.5,0.068,0.081,1.5,0.913,0.795
KW-0723,Kimbala-0723,6,Sand_C,ReservoirSand,2600.3,2663.8,63.5,0.672,0.106,17.3,0.721,0.289
KW-0723,Kimbala-0723,7,Shale_D,Shale,2663.8,2728.0,64.2,0.069,0.033,0.5,0.9,0.781
KW-0723,Kimbala-0723,8,Sand_D,ReservoirSand,2728.0,2797.7,69.7,0.503,0.134,11.1,0.606,0.131
KW-0724,Kimbala-0724,1,Shale_A,Shale,2670.6,2714.1,43.5,0.047,0.063,0.7,0.936,0.711
KW-0724,Kimbala-0724,2,Sand_A,ReservoirSand,2714.1,2754.7,40.6,0.474,0.139,8.6,0.554,0.283
KW-0724,Kimbala-0724,3,Shale_B,Shale,2754.7,2807.2,52.5,0.113,0.04,0.6,0.865,0.967
KW-0724,Kimbala-0724,4,Sand_B,ReservoirSand,2807.2,2865.3,58.1,0.581,0.091,18.7,0.76,0.3
KW-0724,Kimbala-0724,5,Shale_C,Shale,2865.3,2925.5,60.2,0.085,0.063,0.8,0.916,0.635
KW-0724,Kimbala-0724,6,Sand_C,ReservoirSand,2925.5,3002.4,76.9,0.37,0.124,54.6,0.744,0.219
KW-0724,Kimbala-0724,7,Shale_D,Shale,3002.4,3079.1,76.7,0.107,0.055,1.4,0.871,0.686
KW-0724,Kimbala-0724,8,Sand_D,ReservoirSand,3079.1,3182.1,102.9,0.454,0.121,19.3,0.686,0.287
KW-0725,Kimbala-0725,1,Shale_A,Shale,2804.7,2844.0,39.3,0.072,0.073,0.5,0.907,0.581
KW-0725,Kimbala-0725,2,Sand_A,ReservoirSand,2844.0,2879.7,35.6,0.401,0.097,2.1,0.634,0.195
KW-0725,Kimbala-0725,3,Shale_B,Shale,2879.7,2920.2,40.6,0.057,0.053,0.7,0.934,0.672
KW-0725,Kimbala-0725,4,Sand_B,ReservoirSand,2920.2,2968.5,48.3,0.283,0.104,4.1,0.475,0.218
KW-0725,Kimbala-0725,5,Shale_C,Shale,2968.5,3026.5,58.0,0.079,0.059,0.5,1.0,0.745
KW-0725,Kimbala-0725,6,Sand_C,ReservoirSand,3026.5,3099.7,73.2,0.4,0.114,5.4,0.525,0.341
KW-0725,Kimbala-0725,7,Shale_D,Shale,3099.7,3163.8,64.2,0.103,0.067,1.2,0.861,0.625
KW-0725,Kimbala-0725,8,Sand_D,ReservoirSand,3163.8,3238.4,74.5,0.533,0.084,5.3,0.534,0.248
KW-0726,Kimbala-0726,1,Shale_A,Shale,2479.7,2523.9,44.2,0.074,0.06,0.9,0.893,0.675
KW-0726,Kimbala-0726,2,Sand_A,ReservoirSand,2523.9,2567.5,43.6,0.469,0.152,28.1,0.475,0.14
KW-0726,Kimbala-0726,3,Shale_B,Shale,2567.5,2632.9,65.4,0.102,0.088,2.3,0.895,0.738
KW-0726,Kimbala-0726,4,Sand_B,ReservoirSand,2632.9,2692.0,59.1,0.404,0.188,18.5,0.625,0.109
KW-0726,Kimbala-0726,5,Shale_C,Shale,2692.0,2761.4,69.4,0.058,0.038,2.3,0.897,0.789
KW-0726,Kimbala-0726,6,Sand_C,ReservoirSand,2761.4,2840.7,79.3,0.408,0.151,22.9,0.437,0.277
KW-0726,Kimbala-0726,7,Shale_D,Shale,2840.7,2917.3,76.7,0.104,0.071,1.4,0.966,0.761
KW-0726,Kimbala-0726,8,Sand_D,ReservoirSand,2917.3,3024.1,106.8,0.513,0.174,13.2,0.56,0.22
KW-0727,Kimbala-0727,1,Shale_A,Shale,2424.4,2450.0,25.6,0.086,0.061,0.3,0.926,0.779
KW-0727,Kimbala-0727,2,Sand_A,ReservoirSand,2450.0,2472.7,22.7,0.624,0.115,6.8,0.588,0.233
KW-0727,Kimbala-0727,3,Shale_B,Shale,2472.7,2501.4,28.6,0.102,0.069,0.9,0.973,0.671
KW-0727,Kimbala-0727,4,Sand_B,ReservoirSand,2501.4,2531.1,29.7,0.537,0.121,3.2,0.689,0.364
KW-0727,Kimbala-0727,5,Shale_C,Shale,2531.1,2566.3,35.1,0.077,0.072,0.5,0.958,0.753
KW-0727,Kimbala-0727,6,Sand_C,ReservoirSand,2566.3,2607.5,41.3,0.459,0.095,5.4,0.661,0.337
KW-0727,Kimbala-0727,7,Shale_D,Shale,2607.5,2649.1,41.6,0.077,0.027,0.4,0.938,0.746
KW-0727,Kimbala-0727,8,Sand_D,ReservoirSand,2649.1,2706.5,57.4,0.477,0.127,14.3,0.516,0.16
KW-0728,Kimbala-0728,1,Shale_A,Shale,2450.7,2488.4,37.7,0.111,0.073,2.5,0.943,0.573
KW-0728,Kimbala-0728,2,Sand_A,ReservoirSand,2488.4,2517.4,29.1,0.294,0.124,5.9,0.615,0.222
KW-0728,Kimbala-0728,3,Shale_B,Shale,2517.4,2564.6,47.2,0.09,0.055,0.8,0.934,0.788
KW-0728,Kimbala-0728,4,Sand_B,ReservoirSand,2564.6,2623.7,59.1,0.314,0.119,9.9,0.67,0.21
KW-0728,Kimbala-0728,5,Shale_C,Shale,2623.7,2676.0,52.2,0.091,0.075,0.4,0.91,0.806
KW-0728,Kimbala-0728,6,Sand_C,ReservoirSand,2676.0,2737.2,61.2,0.369,0.1,19.5,0.699,0.206
KW-0728,Kimbala-0728,7,Shale_D,Shale,2737.2,2796.7,59.5,0.117,0.059,1.0,0.934,0.705
KW-0728,Kimbala-0728,8,Sand_D,ReservoirSand,2796.7,2885.0,88.3,0.444,0.108,16.4,0.633,0.247
KW-0729,Kimbala-0729,1,Shale_A,Shale,2433.2,2466.1,32.9,0.061,0.033,0.9,0.896,0.599
KW-0729,Kimbala-0729,2,Sand_A,ReservoirSand,2466.1,2490.6,24.6,0.495,0.157,17.5,0.58,0.246
KW-0729,Kimbala-0729,3,Shale_B,Shale,2490.6,2528.9,38.3,0.07,0.05,0.6,0.87,0.779
KW-0729,Kimbala-0729,4,Sand_B,ReservoirSand,2528.9,2572.0,43.1,0.306,0.129,13.1,0.415,0.296
KW-0729,Kimbala-0729,5,Shale_C,Shale,2572.0,2625.8,53.7,0.088,0.057,1.8,0.916,0.716
KW-0729,Kimbala-0729,6,Sand_C,ReservoirSand,2625.8,2686.5,60.7,0.405,0.133,29.6,0.455,0.202
KW-0729,Kimbala-0729,7,Shale_D,Shale,2686.5,2749.6,63.1,0.091,0.105,1.1,0.935,0.735
KW-0729,Kimbala-0729,8,Sand_D,ReservoirSand,2749.6,2835.5,85.9,0.375,0.128,15.0,0.527,0.421
KW-0730,Kimbala-0730,1,Shale_A,Shale,2471.5,2507.6,36.1,0.075,0.06,1.8,0.959,0.716
KW-0730,Kimbala-0730,2,Sand_A,ReservoirSand,2507.6,2536.1,28.6,0.506,0.084,84.4,0.481,0.142
KW-0730,Kimbala-0730,3,Shale_B,Shale,2536.1,2581.5,45.3,0.101,0.038,0.3,0.902,0.731
KW-0730,Kimbala-0730,4,Sand_B,ReservoirSand,2581.5,2636.3,54.8,0.508,0.103,14.1,0.544,0.28
KW-0730,Kimbala-0730,5,Shale_C,Shale,2636.3,2681.8,45.6,0.095,0.037,0.5,0.984,0.753
KW-0730,Kimbala-0730,6,Sand_C,ReservoirSand,2681.8,2746.0,64.2,0.428,0.087,24.2,0.691,0.271
KW-0730,Kimbala-0730,7,Shale_D,Shale,2746.0,2812.4,66.4,0.128,0.053,1.7,0.921,0.826
KW-0730,Kimbala-0730,8,Sand_D,ReservoirSand,2812.4,2894.8,82.4,0.514,0.13,34.2,0.471,0.234
KW-0731,Kimbala-0731,1,Shale_A,Shale,2453.2,2473.1,19.9,0.041,0.095,0.7,0.936,0.772
KW-0731,Kimbala-0731,2,Sand_A,ReservoirSand,2473.1,2494.1,21.0,0.592,0.112,124.8,0.701,0.209
KW-0731,Kimbala-0731,3,Shale_B,Shale,2494.1,2523.6,29.5,0.069,0.078,0.7,0.918,0.593
KW-0731,Kimbala-0731,4,Sand_B,ReservoirSand,2523.6,2549.4,25.9,0.398,0.128,98.2,0.773,0.192
KW-0731,Kimbala-0731,5,Shale_C,Shale,2549.4,2578.8,29.4,0.061,0.06,0.5,0.919,0.555
KW-0731,Kimbala-0731,6,Sand_C,ReservoirSand,2578.8,2625.2,46.4,0.498,0.113,111.7,0.737,0.366
KW-0731,Kimbala-0731,7,Shale_D,Shale,2625.2,2662.6,37.5,0.073,0.057,2.5,0.925,0.724
KW-0731,Kimbala-0731,8,Sand_D,ReservoirSand,2662.6,2711.1,48.4,0.385,0.11,121.2,0.722,0.322
KW-0732,Kimbala-0732,1,Shale_A,Shale,2434.1,2465.7,31.6,0.086,0.03,0.4,0.91,0.685
KW-0732,Kimbala-0732,2,Sand_A,ReservoirSand,2465.7,2494.9,29.2,0.447,0.116,10.9,0.636,0.276
KW-0732,Kimbala-0732,3,Shale_B,Shale,2494.9,2534.1,39.3,0.074,0.046,1.5,0.936,0.689
KW-0732,Kimbala-0732,4,Sand_B,ReservoirSand,2534.1,2583.7,49.6,0.433,0.141,24.1,0.677,0.264
KW-0732,Kimbala-0732,5,Shale_C,Shale,2583.7,2632.1,48.4,0.072,0.07,1.2,0.917,0.745
KW-0732,Kimbala-0732,6,Sand_C,ReservoirSand,2632.1,2682.8,50.7,0.499,0.132,20.1,0.714,0.199
KW-0732,Kimbala-0732,7,Shale_D,Shale,2682.8,2742.6,59.8,0.032,0.085,1.8,0.891,0.695
KW-0732,Kimbala-0732,8,Sand_D,ReservoirSand,2742.6,2814.2,71.7,0.378,0.128,16.7,0.616,0.376
KW-0733,Kimbala-0733,1,Shale_A,Shale,2688.3,2729.4,41.1,0.076,0.053,1.4,0.946,0.697
KW-0733,Kimbala-0733,2,Sand_A,ReservoirSand,2729.4,2771.6,42.2,0.389,0.09,10.7,0.737,0.277
KW-0733,Kimbala-0733,3,Shale_B,Shale,2771.6,2836.8,65.2,0.099,0.056,0.3,0.923,0.643
KW-0733,Kimbala-0733,4,Sand_B,ReservoirSand,2836.8,2906.2,69.5,0.496,0.139,9.2,0.696,0.191
KW-0733,Kimbala-0733,5,Shale_C,Shale,2906.2,2973.8,67.6,0.113,0.084,1.9,0.948,0.814
KW-0733,Kimbala-0733,6,Sand_C,ReservoirSand,2973.8,3058.9,85.1,0.504,0.095,14.6,0.764,0.382
KW-0733,Kimbala-0733,7,Shale_D,Shale,3058.9,3150.1,91.1,0.067,0.055,2.3,0.923,0.555
KW-0733,Kimbala-0733,8,Sand_D,ReservoirSand,3150.1,3252.0,101.9,0.384,0.104,19.6,0.75,0.068
KW-0734,Kimbala-0734,1,Shale_A,Shale,2423.5,2442.2,18.7,0.035,0.046,2.2,0.93,0.747
KW-0734,Kimbala-0734,2,Sand_A,ReservoirSand,2442.2,2456.7,14.5,0.41,0.191,4.7,0.44,0.164
KW-0734,Kimbala-0734,3,Shale_B,Shale,2456.7,2476.9,20.3,0.079,0.043,0.2,0.913,0.646
KW-0734,Kimbala-0734,4,Sand_B,ReservoirSand,2476.9,2503.3,26.4,0.315,0.197,5.8,0.615,0.434
KW-0734,Kimbala-0734,5,Shale_C,Shale,2503.3,2527.6,24.3,0.103,0.046,0.8,0.905,0.732
KW-0734,Kimbala-0734,6,Sand_C,ReservoirSand,2527.6,2559.2,31.6,0.335,0.139,9.0,0.57,0.278
KW-0734,Kimbala-0734,7,Shale_D,Shale,2559.2,2594.1,35.0,0.072,0.055,1.0,0.907,0.744
KW-0734,Kimbala-0734,8,Sand_D,ReservoirSand,2594.1,2634.4,40.2,0.443,0.173,8.4,0.461,0.22
KW-0735,Kimbala-0735,1,Shale_A,Shale,2456.9,2486.9,30.0,0.08,0.061,0.8,0.95,0.622
KW-0735,Kimbala-0735,2,Sand_A,ReservoirSand,2486.9,2513.4,26.5,0.331,0.184,11.6,0.462,0.232
KW-0735,Kimbala-0735,3,Shale_B,Shale,2513.4,2557.5,44.1,0.077,0.092,0.6,0.927,0.84
KW-0735,Kimbala-0735,4,Sand_B,ReservoirSand,2557.5,2604.4,46.9,0.388,0.181,23.6,0.55,0.294
KW-0735,Kimbala-0735,5,Shale_C,Shale,2604.4,2645.1,40.6,0.08,0.053,0.7,0.967,0.655
KW-0735,Kimbala-0735,6,Sand_C,ReservoirSand,2645.1,2702.4,57.4,0.456,0.196,23.4,0.549,0.199
KW-0735,Kimbala-0735,7,Shale_D,Shale,2702.4,2765.9,63.5,0.096,0.073,1.4,0.88,0.597
KW-0735,Kimbala-0735,8,Sand_D,ReservoirSand,2765.9,2841.3,75.4,0.671,0.191,53.1,0.506,0.141
KW-0736,Kimbala-0736,1,Shale_A,Shale,2758.0,2772.0,14.0,0.106,0.054,1.1,0.944,0.884
KW-0736,Kimbala-0736,2,Sand_A,ReservoirSand,2772.0,2786.2,14.2,0.605,0.123,29.5,0.614,0.242
KW-0736,Kimbala-0736,3,Shale_B,Shale,2786.2,2808.5,22.3,0.123,0.039,1.0,0.886,0.729
KW-0736,Kimbala-0736,4,Sand_B,ReservoirSand,2808.5,2830.7,22.3,0.455,0.155,33.2,0.545,0.28
KW-0736,Kimbala-0736,5,Shale_C,Shale,2830.7,2851.3,20.6,0.107,0.067,1.5,0.887,0.805
KW-0736,Kimbala-0736,6,Sand_C,ReservoirSand,2851.3,2882.9,31.6,0.522,0.136,40.9,0.653,0.282
KW-0736,Kimbala-0736,7,Shale_D,Shale,2882.9,2916.4,33.5,0.121,0.07,1.4,0.902,0.845
KW-0736,Kimbala-0736,8,Sand_D,ReservoirSand,2916.4,2953.4,37.1,0.518,0.115,12.7,0.499,0.259
KW-0737,Kimbala-0737,1,Shale_A,Shale,2804.9,2836.7,31.8,0.161,0.064,0.3,0.942,0.651
KW-0737,Kimbala-0737,2,Sand_A,ReservoirSand,2836.7,2866.2,29.5,0.257,0.104,22.2,0.592,0.241
KW-0737,Kimbala-0737,3,Shale_B,Shale,2866.2,2906.8,40.6,0.094,0.023,0.5,0.934,0.675
KW-0737,Kimbala-0737,4,Sand_B,ReservoirSand,2906.8,2956.0,49.2,0.281,0.099,9.4,0.584,0.233
KW-0737,Kimbala-0737,5,Shale_C,Shale,2956.0,2999.8,43.8,0.087,0.063,0.7,0.954,0.751
KW-0737,Kimbala-0737,6,Sand_C,ReservoirSand,2999.8,3063.1,63.3,0.222,0.094,6.8,0.604,0.275
KW-0737,Kimbala-0737,7,Shale_D,Shale,3063.1,3124.8,61.7,0.104,0.056,0.3,0.918,0.726
KW-0737,Kimbala-0737,8,Sand_D,ReservoirSand,3124.8,3214.8,90.0,0.297,0.115,11.8,0.589,0.182
KW-0738,Kimbala-0738,1,Shale_A,Shale,2448.3,2495.5,47.2,0.056,0.07,1.0,0.951,0.761
KW-0738,Kimbala-0738,2,Sand_A,ReservoirSand,2495.5,2533.9,38.4,0.46,0.164,51.3,0.447,0.207
KW-0738,Kimbala-0738,3,Shale_B,Shale,2533.9,2596.8,62.9,0.055,0.07,0.7,0.89,0.734
KW-0738,Kimbala-0738,4,Sand_B,ReservoirSand,2596.8,2655.9,59.1,0.427,0.162,94.6,0.299,0.1
KW-0738,Kimbala-0738,5,Shale_C,Shale,2655.9,2725.5,69.7,0.016,0.067,0.9,0.942,0.74
KW-0738,Kimbala-0738,6,Sand_C,ReservoirSand,2725.5,2812.5,87.0,0.379,0.167,67.9,0.52,0.247
KW-0738,Kimbala-0738,7,Shale_D,Shale,2812.5,2899.9,87.4,0.072,0.06,1.2,0.942,0.938
KW-0738,Kimbala-0738,8,Sand_D,ReservoirSand,2899.9,2986.6,86.7,0.413,0.185,98.9,0.556,0.088
KW-0739,Kimbala-0739,1,Shale_A,Shale,2399.7,2432.0,32.3,0.102,0.061,1.5,0.956,0.826
KW-0739,Kimbala-0739,2,Sand_A,ReservoirSand,2432.0,2461.6,29.6,0.462,0.143,9.8,0.579,0.228
KW-0739,Kimbala-0739,3,Shale_B,Shale,2461.6,2516.9,55.2,0.086,0.075,1.9,0.967,0.648
KW-0739,Kimbala-0739,4,Sand_B,ReservoirSand,2516.9,2573.6,56.7,0.249,0.165,8.9,0.563,0.221
KW-0739,Kimbala-0739,5,Shale_C,Shale,2573.6,2626.4,52.8,0.143,0.064,0.9,0.911,0.644
KW-0739,Kimbala-0739,6,Sand_C,ReservoirSand,2626.4,2703.2,76.8,0.496,0.119,17.0,0.607,0.315
KW-0739,Kimbala-0739,7,Shale_D,Shale,2703.2,2778.5,75.3,0.08,0.069,0.9,0.894,0.653
KW-0739,Kimbala-0739,8,Sand_D,ReservoirSand,2778.5,2856.2,77.6,0.314,0.15,8.0,0.657,0.204
KW-0740,Kimbala-0740,1,Shale_A,Shale,2674.0,2716.8,42.8,0.027,0.067,0.8,0.937,0.769
KW-0740,Kimbala-0740,2,Sand_A,ReservoirSand,2716.8,2749.1,32.3,0.452,0.121,8.3,0.608,0.185
KW-0740,Kimbala-0740,3,Shale_B,Shale,2749.1,2803.5,54.4,0.087,0.066,1.0,0.906,0.68
KW-0740,Kimbala-0740,4,Sand_B,ReservoirSand,2803.5,2865.7,62.1,0.381,0.131,8.5,0.828,0.191
KW-0740,Kimbala-0740,5,Shale_C,Shale,2865.7,2919.6,53.9,0.104,0.062,0.7,0.96,0.765
KW-0740,Kimbala-0740,6,Sand_C,ReservoirSand,2919.6,2992.1,72.5,0.573,0.115,14.8,0.727,0.313
KW-0740,Kimbala-0740,7,Shale_D,Shale,2992.1,3059.2,67.0,0.087,0.053,0.3,0.96,0.766
KW-0740,Kimbala-0740,8,Sand_D,ReservoirSand,3059.2,3139.1,79.9,0.393,0.126,16.2,0.809,0.277
KW-0741,Kimbala-0741,1,Shale_A,Shale,2480.2,2523.1,42.9,0.03,0.041,0.3,0.904,0.732
KW-0741,Kimbala-0741,2,Sand_A,ReservoirSand,2523.1,2557.1,34.0,0.468,0.229,65.4,0.45,0.163
KW-0741,Kimbala-0741,3,Shale_B,Shale,2557.1,2610.0,52.9,0.074,0.047,1.1,0.914,0.733
KW-0741,Kimbala-0741,4,Sand_B,ReservoirSand,2610.0,2669.5,59.5,0.697,0.157,29.9,0.397,0.193
